DateTime,Date,Hour,Month,Month_Name,Day_of_Week,Consumption_kWh,Voltage_V,Temperature_C,Zone,Cost_INR
2024-11-15 16:00:00,2024-11-15,16,11,November,Friday,2.88,237.6,22.5,Living Room,24.48
2024-11-15 17:00:00,2024-11-15,17,11,November,Friday,2.63,234.6,23.4,Kitchen,22.36
2024-11-15 18:00:00,2024-11-15,18,11,November,Friday,8.92,229.0,17.1,Kitchen,75.82
2024-11-15 19:00:00,2024-11-15,19,11,November,Friday,8.41,220.4,17.6,AC Unit,71.48
2024-11-15 20:00:00,2024-11-15,20,11,November,Friday,7.71,224.8,21.4,Office,65.53
2024-11-15 21:00:00,2024-11-15,21,11,November,Friday,9.19,224.0,14.6,Office,78.11
2024-11-15 22:00:00,2024-11-15,22,11,November,Friday,7.42,236.5,23.0,Kitchen,63.07
2024-11-15 23:00:00,2024-11-15,23,11,November,Friday,2.86,233.2,14.1,AC Unit,24.31
2024-11-16 00:00:00,2024-11-16,0,11,November,Saturday,1.17,232.3,20.7,Office,9.95
2024-11-16 01:00:00,2024-11-16,1,11,November,Saturday,1.26,241.5,11.4,AC Unit,10.71
2024-11-16 02:00:00,2024-11-16,2,11,November,Saturday,0.5,230.7,23.8,AC Unit,4.25
2024-11-16 03:00:00,2024-11-16,3,11,November,Saturday,0.98,233.9,15.8,Office,8.33
2024-11-16 04:00:00,2024-11-16,4,11,November,Saturday,1.15,239.2,21.9,Kitchen,9.77
2024-11-16 05:00:00,2024-11-16,5,11,November,Saturday,0.64,235.8,22.0,Factory Floor,5.44
2024-11-16 06:00:00,2024-11-16,6,11,November,Saturday,7.32,229.4,13.7,Factory Floor,62.22
2024-11-16 07:00:00,2024-11-16,7,11,November,Saturday,7.67,229.5,22.0,Office,65.19
2024-11-16 08:00:00,2024-11-16,8,11,November,Saturday,6.62,230.7,14.8,AC Unit,56.27
2024-11-16 09:00:00,2024-11-16,9,11,November,Saturday,7.92,231.5,22.8,Factory Floor,67.32
2024-11-16 10:00:00,2024-11-16,10,11,November,Saturday,2.12,221.0,18.1,Factory Floor,18.02
2024-11-16 11:00:00,2024-11-16,11,11,November,Saturday,2.31,228.4,16.9,Factory Floor,19.64
2024-11-16 12:00:00,2024-11-16,12,11,November,Saturday,2.69,227.6,10.9,Office,22.86
2024-11-16 13:00:00,2024-11-16,13,11,November,Saturday,2.08,220.9,12.8,AC Unit,17.68
2024-11-16 14:00:00,2024-11-16,14,11,November,Saturday,2.16,238.1,11.9,Office,18.36
2024-11-16 15:00:00,2024-11-16,15,11,November,Saturday,2.66,232.7,11.7,Factory Floor,22.61
2024-11-16 16:00:00,2024-11-16,16,11,November,Saturday,2.86,229.9,23.9,Living Room,24.31
2024-11-16 17:00:00,2024-11-16,17,11,November,Saturday,2.53,226.5,21.3,Factory Floor,21.5
2024-11-16 18:00:00,2024-11-16,18,11,November,Saturday,7.39,233.1,22.7,Factory Floor,62.81
2024-11-16 19:00:00,2024-11-16,19,11,November,Saturday,9.15,239.4,18.9,Factory Floor,77.78
2024-11-16 20:00:00,2024-11-16,20,11,November,Saturday,8.6,238.5,21.8,Factory Floor,73.1
2024-11-16 21:00:00,2024-11-16,21,11,November,Saturday,10.78,241.9,14.1,AC Unit,91.63
2024-11-16 22:00:00,2024-11-16,22,11,November,Saturday,10.07,229.2,23.9,Kitchen,85.59
2024-11-16 23:00:00,2024-11-16,23,11,November,Saturday,2.97,241.9,21.2,Living Room,25.25
2024-11-17 00:00:00,2024-11-17,0,11,November,Sunday,1.6,224.1,14.2,Office,13.6
2024-11-17 01:00:00,2024-11-17,1,11,November,Sunday,1.19,225.7,22.2,Kitchen,10.12
2024-11-17 02:00:00,2024-11-17,2,11,November,Sunday,1.62,223.2,13.9,AC Unit,13.77
2024-11-17 03:00:00,2024-11-17,3,11,November,Sunday,0.62,226.6,21.0,Factory Floor,5.27
2024-11-17 04:00:00,2024-11-17,4,11,November,Sunday,1.44,236.1,16.2,Kitchen,12.24
2024-11-17 05:00:00,2024-11-17,5,11,November,Sunday,0.86,241.3,10.0,AC Unit,7.31
2024-11-17 06:00:00,2024-11-17,6,11,November,Sunday,5.64,226.2,13.2,Living Room,47.94
2024-11-17 07:00:00,2024-11-17,7,11,November,Sunday,7.22,240.3,17.1,Office,61.37
2024-11-17 08:00:00,2024-11-17,8,11,November,Sunday,7.57,221.4,15.8,AC Unit,64.34
2024-11-17 09:00:00,2024-11-17,9,11,November,Sunday,7.9,230.0,24.2,Office,67.15
2024-11-17 10:00:00,2024-11-17,10,11,November,Sunday,2.58,224.5,24.1,Kitchen,21.93
2024-11-17 11:00:00,2024-11-17,11,11,November,Sunday,2.74,233.5,16.4,Factory Floor,23.29
2024-11-17 12:00:00,2024-11-17,12,11,November,Sunday,2.02,227.8,16.4,Office,17.17
2024-11-17 13:00:00,2024-11-17,13,11,November,Sunday,2.54,236.9,12.8,Factory Floor,21.59
2024-11-17 14:00:00,2024-11-17,14,11,November,Sunday,2.44,239.0,14.0,Kitchen,20.74
2024-11-17 15:00:00,2024-11-17,15,11,November,Sunday,2.64,236.5,24.4,AC Unit,22.44
2024-11-17 16:00:00,2024-11-17,16,11,November,Sunday,2.2,226.6,10.8,Factory Floor,18.7
2024-11-17 17:00:00,2024-11-17,17,11,November,Sunday,2.6,227.6,11.5,AC Unit,22.1
2024-11-17 18:00:00,2024-11-17,18,11,November,Sunday,7.39,236.7,20.2,AC Unit,62.81
2024-11-17 19:00:00,2024-11-17,19,11,November,Sunday,7.05,228.1,14.3,Living Room,59.92
2024-11-17 20:00:00,2024-11-17,20,11,November,Sunday,8.74,240.7,16.4,AC Unit,74.29
2024-11-17 21:00:00,2024-11-17,21,11,November,Sunday,6.92,229.3,12.6,Office,58.82
2024-11-17 22:00:00,2024-11-17,22,11,November,Sunday,6.74,227.3,11.1,Factory Floor,57.29
2024-11-17 23:00:00,2024-11-17,23,11,November,Sunday,2.61,230.7,17.2,Office,22.18
2024-11-18 00:00:00,2024-11-18,0,11,November,Monday,0.91,234.1,10.3,Living Room,7.74
2024-11-18 01:00:00,2024-11-18,1,11,November,Monday,1.56,236.0,22.4,Office,13.26
2024-11-18 02:00:00,2024-11-18,2,11,November,Monday,1.19,236.5,14.5,Kitchen,10.12
2024-11-18 03:00:00,2024-11-18,3,11,November,Monday,0.6,238.7,12.6,AC Unit,5.1
2024-11-18 04:00:00,2024-11-18,4,11,November,Monday,0.5,218.1,20.5,Office,4.25
2024-11-18 05:00:00,2024-11-18,5,11,November,Monday,1.27,232.7,11.8,Kitchen,10.79
2024-11-18 06:00:00,2024-11-18,6,11,November,Monday,7.02,239.6,10.6,Living Room,59.67
2024-11-18 07:00:00,2024-11-18,7,11,November,Monday,8.52,231.3,24.9,Living Room,72.42
2024-11-18 08:00:00,2024-11-18,8,11,November,Monday,6.7,232.2,11.4,Living Room,56.95
2024-11-18 09:00:00,2024-11-18,9,11,November,Monday,6.99,222.5,13.5,Living Room,59.41
2024-11-18 10:00:00,2024-11-18,10,11,November,Monday,2.99,232.5,15.8,Factory Floor,25.42
2024-11-18 11:00:00,2024-11-18,11,11,November,Monday,2.68,233.5,13.8,Kitchen,22.78
2024-11-18 12:00:00,2024-11-18,12,11,November,Monday,2.57,240.3,22.4,Office,21.84
2024-11-18 13:00:00,2024-11-18,13,11,November,Monday,2.68,235.3,15.4,AC Unit,22.78
2024-11-18 14:00:00,2024-11-18,14,11,November,Monday,2.89,230.7,14.5,Kitchen,24.57
2024-11-18 15:00:00,2024-11-18,15,11,November,Monday,2.47,229.5,14.6,Office,21.0
2024-11-18 16:00:00,2024-11-18,16,11,November,Monday,2.63,225.8,21.0,Living Room,22.36
2024-11-18 17:00:00,2024-11-18,17,11,November,Monday,2.82,235.5,23.1,Factory Floor,23.97
2024-11-18 18:00:00,2024-11-18,18,11,November,Monday,9.85,219.9,16.8,Kitchen,83.72
2024-11-18 19:00:00,2024-11-18,19,11,November,Monday,9.66,226.6,24.2,AC Unit,82.11
2024-11-18 20:00:00,2024-11-18,20,11,November,Monday,7.57,228.6,19.1,AC Unit,64.34
2024-11-18 21:00:00,2024-11-18,21,11,November,Monday,10.1,225.3,21.6,Office,85.85
2024-11-18 22:00:00,2024-11-18,22,11,November,Monday,7.45,227.5,18.4,Factory Floor,63.33
2024-11-18 23:00:00,2024-11-18,23,11,November,Monday,2.76,229.7,23.3,Office,23.46
2024-11-19 00:00:00,2024-11-19,0,11,November,Tuesday,0.65,238.0,22.9,Living Room,5.53
2024-11-19 01:00:00,2024-11-19,1,11,November,Tuesday,1.05,241.2,16.6,Office,8.93
2024-11-19 02:00:00,2024-11-19,2,11,November,Tuesday,0.77,236.9,15.8,Office,6.54
2024-11-19 03:00:00,2024-11-19,3,11,November,Tuesday,1.21,228.6,20.6,Kitchen,10.29
2024-11-19 04:00:00,2024-11-19,4,11,November,Tuesday,1.27,241.0,15.7,Kitchen,10.79
2024-11-19 05:00:00,2024-11-19,5,11,November,Tuesday,0.5,235.8,17.3,Living Room,4.25
2024-11-19 06:00:00,2024-11-19,6,11,November,Tuesday,7.05,218.4,10.3,Living Room,59.92
2024-11-19 07:00:00,2024-11-19,7,11,November,Tuesday,7.12,237.3,18.5,Kitchen,60.52
2024-11-19 08:00:00,2024-11-19,8,11,November,Tuesday,7.59,224.0,20.3,Factory Floor,64.52
2024-11-19 09:00:00,2024-11-19,9,11,November,Tuesday,6.09,228.1,16.6,Living Room,51.77
2024-11-19 10:00:00,2024-11-19,10,11,November,Tuesday,2.29,227.5,22.0,AC Unit,19.46
2024-11-19 11:00:00,2024-11-19,11,11,November,Tuesday,2.03,232.0,15.6,Living Room,17.25
2024-11-19 12:00:00,2024-11-19,12,11,November,Tuesday,2.66,218.7,11.7,AC Unit,22.61
2024-11-19 13:00:00,2024-11-19,13,11,November,Tuesday,2.51,226.9,16.6,Kitchen,21.33
2024-11-19 14:00:00,2024-11-19,14,11,November,Tuesday,2.95,220.2,13.3,Living Room,25.08
2024-11-19 15:00:00,2024-11-19,15,11,November,Tuesday,2.69,235.4,20.7,Factory Floor,22.86
2024-11-19 16:00:00,2024-11-19,16,11,November,Tuesday,2.28,222.6,23.6,Factory Floor,19.38
2024-11-19 17:00:00,2024-11-19,17,11,November,Tuesday,2.36,240.8,22.0,Kitchen,20.06
2024-11-19 18:00:00,2024-11-19,18,11,November,Tuesday,6.97,234.9,20.5,Factory Floor,59.24
2024-11-19 19:00:00,2024-11-19,19,11,November,Tuesday,7.07,238.0,17.2,Living Room,60.09
2024-11-19 20:00:00,2024-11-19,20,11,November,Tuesday,7.22,218.1,19.9,AC Unit,61.37
2024-11-19 21:00:00,2024-11-19,21,11,November,Tuesday,8.68,219.8,22.0,Office,73.78
2024-11-19 22:00:00,2024-11-19,22,11,November,Tuesday,8.62,238.8,24.2,AC Unit,73.27
2024-11-19 23:00:00,2024-11-19,23,11,November,Tuesday,2.02,218.0,11.2,Office,17.17
2024-11-20 00:00:00,2024-11-20,0,11,November,Wednesday,0.89,234.6,16.4,Factory Floor,7.57
2024-11-20 01:00:00,2024-11-20,1,11,November,Wednesday,1.86,225.5,11.3,AC Unit,15.81
2024-11-20 02:00:00,2024-11-20,2,11,November,Wednesday,1.29,219.0,14.2,Factory Floor,10.96
2024-11-20 03:00:00,2024-11-20,3,11,November,Wednesday,1.75,235.1,10.5,Living Room,14.88
2024-11-20 04:00:00,2024-11-20,4,11,November,Wednesday,0.5,220.0,14.7,Kitchen,4.25
2024-11-20 05:00:00,2024-11-20,5,11,November,Wednesday,0.79,231.7,14.9,Factory Floor,6.71
2024-11-20 06:00:00,2024-11-20,6,11,November,Wednesday,6.14,229.6,19.0,Kitchen,52.19
2024-11-20 07:00:00,2024-11-20,7,11,November,Wednesday,8.1,224.6,23.9,Factory Floor,68.85
2024-11-20 08:00:00,2024-11-20,8,11,November,Wednesday,8.6,228.0,22.7,AC Unit,73.1
2024-11-20 09:00:00,2024-11-20,9,11,November,Wednesday,8.58,226.0,12.2,Factory Floor,72.93
2024-11-20 10:00:00,2024-11-20,10,11,November,Wednesday,2.35,238.1,12.5,AC Unit,19.98
2024-11-20 11:00:00,2024-11-20,11,11,November,Wednesday,2.4,224.3,10.9,Office,20.4
2024-11-20 12:00:00,2024-11-20,12,11,November,Wednesday,2.88,233.9,20.4,Factory Floor,24.48
2024-11-20 13:00:00,2024-11-20,13,11,November,Wednesday,2.76,236.7,21.4,AC Unit,23.46
2024-11-20 14:00:00,2024-11-20,14,11,November,Wednesday,2.85,239.1,21.1,Kitchen,24.23
2024-11-20 15:00:00,2024-11-20,15,11,November,Wednesday,2.5,230.0,21.9,AC Unit,21.25
2024-11-20 16:00:00,2024-11-20,16,11,November,Wednesday,2.56,237.9,11.5,Living Room,21.76
2024-11-20 17:00:00,2024-11-20,17,11,November,Wednesday,2.37,231.4,24.2,Office,20.14
2024-11-20 18:00:00,2024-11-20,18,11,November,Wednesday,8.78,225.9,23.7,Living Room,74.63
2024-11-20 19:00:00,2024-11-20,19,11,November,Wednesday,8.63,235.7,15.7,AC Unit,73.36
2024-11-20 20:00:00,2024-11-20,20,11,November,Wednesday,9.81,235.6,11.4,AC Unit,83.39
2024-11-20 21:00:00,2024-11-20,21,11,November,Wednesday,9.9,221.3,24.6,AC Unit,84.15
2024-11-20 22:00:00,2024-11-20,22,11,November,Wednesday,9.81,229.8,19.4,Office,83.39
2024-11-20 23:00:00,2024-11-20,23,11,November,Wednesday,2.54,234.8,22.7,Living Room,21.59
2024-11-21 00:00:00,2024-11-21,0,11,November,Thursday,0.8,228.5,17.7,Factory Floor,6.8
2024-11-21 01:00:00,2024-11-21,1,11,November,Thursday,0.9,227.9,13.8,Office,7.65
2024-11-21 02:00:00,2024-11-21,2,11,November,Thursday,0.5,225.0,13.8,Factory Floor,4.25
2024-11-21 03:00:00,2024-11-21,3,11,November,Thursday,0.94,220.8,12.2,Living Room,7.99
2024-11-21 04:00:00,2024-11-21,4,11,November,Thursday,0.94,230.9,16.6,Living Room,7.99
2024-11-21 05:00:00,2024-11-21,5,11,November,Thursday,1.49,239.6,13.3,AC Unit,12.66
2024-11-21 06:00:00,2024-11-21,6,11,November,Thursday,6.88,240.4,18.9,Factory Floor,58.48
2024-11-21 07:00:00,2024-11-21,7,11,November,Thursday,6.91,234.4,14.7,Living Room,58.73
2024-11-21 08:00:00,2024-11-21,8,11,November,Thursday,8.38,225.7,10.4,Factory Floor,71.23
2024-11-21 09:00:00,2024-11-21,9,11,November,Thursday,6.38,238.0,16.9,Living Room,54.23
2024-11-21 10:00:00,2024-11-21,10,11,November,Thursday,2.71,230.9,10.1,Factory Floor,23.04
2024-11-21 11:00:00,2024-11-21,11,11,November,Thursday,2.91,231.3,12.7,AC Unit,24.73
2024-11-21 12:00:00,2024-11-21,12,11,November,Thursday,2.97,226.7,16.6,Office,25.25
2024-11-21 13:00:00,2024-11-21,13,11,November,Thursday,2.63,240.1,17.2,Living Room,22.36
2024-11-21 14:00:00,2024-11-21,14,11,November,Thursday,2.43,229.7,20.3,Office,20.66
2024-11-21 15:00:00,2024-11-21,15,11,November,Thursday,2.73,237.2,12.7,Kitchen,23.2
2024-11-21 16:00:00,2024-11-21,16,11,November,Thursday,2.3,238.7,13.9,Living Room,19.55
2024-11-21 17:00:00,2024-11-21,17,11,November,Thursday,2.95,232.2,12.3,AC Unit,25.08
2024-11-21 18:00:00,2024-11-21,18,11,November,Thursday,7.59,235.9,19.3,Office,64.52
2024-11-21 19:00:00,2024-11-21,19,11,November,Thursday,7.31,237.9,23.7,AC Unit,62.13
2024-11-21 20:00:00,2024-11-21,20,11,November,Thursday,9.19,230.6,18.6,Kitchen,78.11
2024-11-21 21:00:00,2024-11-21,21,11,November,Thursday,8.79,232.2,22.1,AC Unit,74.71
2024-11-21 22:00:00,2024-11-21,22,11,November,Thursday,9.38,236.6,18.9,Office,79.73
2024-11-21 23:00:00,2024-11-21,23,11,November,Thursday,2.99,230.9,11.4,Kitchen,25.42
2024-11-22 00:00:00,2024-11-22,0,11,November,Friday,1.06,221.1,18.0,Factory Floor,9.01
2024-11-22 01:00:00,2024-11-22,1,11,November,Friday,0.92,231.4,10.6,AC Unit,7.82
2024-11-22 02:00:00,2024-11-22,2,11,November,Friday,1.17,237.0,22.7,Kitchen,9.95
2024-11-22 03:00:00,2024-11-22,3,11,November,Friday,1.02,227.6,13.6,Living Room,8.67
2024-11-22 04:00:00,2024-11-22,4,11,November,Friday,1.15,226.1,15.3,Office,9.77
2024-11-22 05:00:00,2024-11-22,5,11,November,Friday,1.02,228.5,15.7,Living Room,8.67
2024-11-22 06:00:00,2024-11-22,6,11,November,Friday,6.72,241.6,16.1,AC Unit,57.12
2024-11-22 07:00:00,2024-11-22,7,11,November,Friday,7.02,239.0,12.9,Living Room,59.67
2024-11-22 08:00:00,2024-11-22,8,11,November,Friday,5.76,241.5,15.6,Factory Floor,48.96
2024-11-22 09:00:00,2024-11-22,9,11,November,Friday,5.71,219.5,12.2,AC Unit,48.53
2024-11-22 10:00:00,2024-11-22,10,11,November,Friday,2.87,226.6,22.1,Living Room,24.39
2024-11-22 11:00:00,2024-11-22,11,11,November,Friday,2.39,224.4,19.2,Office,20.32
2024-11-22 12:00:00,2024-11-22,12,11,November,Friday,2.8,229.1,13.1,Office,23.8
2024-11-22 13:00:00,2024-11-22,13,11,November,Friday,2.5,220.3,22.6,Kitchen,21.25
2024-11-22 14:00:00,2024-11-22,14,11,November,Friday,2.64,224.9,11.8,Living Room,22.44
2024-11-22 15:00:00,2024-11-22,15,11,November,Friday,2.98,233.4,16.6,AC Unit,25.33
2024-11-22 16:00:00,2024-11-22,16,11,November,Friday,2.54,230.4,24.9,Kitchen,21.59
2024-11-22 17:00:00,2024-11-22,17,11,November,Friday,2.85,236.1,21.9,Kitchen,24.23
2024-11-22 18:00:00,2024-11-22,18,11,November,Friday,10.58,224.6,10.9,AC Unit,89.93
2024-11-22 19:00:00,2024-11-22,19,11,November,Friday,10.06,218.0,18.0,Factory Floor,85.51
2024-11-22 20:00:00,2024-11-22,20,11,November,Friday,9.93,231.6,22.7,Kitchen,84.41
2024-11-22 21:00:00,2024-11-22,21,11,November,Friday,8.51,218.1,14.2,Office,72.33
2024-11-22 22:00:00,2024-11-22,22,11,November,Friday,10.55,240.7,21.2,Kitchen,89.68
2024-11-22 23:00:00,2024-11-22,23,11,November,Friday,2.06,229.3,11.9,Office,17.51
2024-11-23 00:00:00,2024-11-23,0,11,November,Saturday,0.58,228.9,13.9,Living Room,4.93
2024-11-23 01:00:00,2024-11-23,1,11,November,Saturday,0.5,240.7,10.7,Living Room,4.25
2024-11-23 02:00:00,2024-11-23,2,11,November,Saturday,0.5,233.0,23.9,AC Unit,4.25
2024-11-23 03:00:00,2024-11-23,3,11,November,Saturday,0.5,229.6,23.5,Office,4.25
2024-11-23 04:00:00,2024-11-23,4,11,November,Saturday,0.77,222.3,14.6,Factory Floor,6.54
2024-11-23 05:00:00,2024-11-23,5,11,November,Saturday,1.0,225.8,10.0,Kitchen,8.5
2024-11-23 06:00:00,2024-11-23,6,11,November,Saturday,6.26,218.3,20.4,Office,53.21
2024-11-23 07:00:00,2024-11-23,7,11,November,Saturday,6.4,226.9,10.8,Kitchen,54.4
2024-11-23 08:00:00,2024-11-23,8,11,November,Saturday,6.24,219.9,22.0,Office,53.04
2024-11-23 09:00:00,2024-11-23,9,11,November,Saturday,7.2,241.5,15.2,AC Unit,61.2
2024-11-23 10:00:00,2024-11-23,10,11,November,Saturday,2.12,241.6,19.3,Living Room,18.02
2024-11-23 11:00:00,2024-11-23,11,11,November,Saturday,2.88,233.2,11.3,Living Room,24.48
2024-11-23 12:00:00,2024-11-23,12,11,November,Saturday,2.36,220.2,14.3,Kitchen,20.06
2024-11-23 13:00:00,2024-11-23,13,11,November,Saturday,2.02,235.1,22.4,Factory Floor,17.17
2024-11-23 14:00:00,2024-11-23,14,11,November,Saturday,2.26,240.2,24.7,AC Unit,19.21
2024-11-23 15:00:00,2024-11-23,15,11,November,Saturday,2.07,228.3,19.1,Kitchen,17.59
2024-11-23 16:00:00,2024-11-23,16,11,November,Saturday,2.22,236.5,17.1,Office,18.87
2024-11-23 17:00:00,2024-11-23,17,11,November,Saturday,2.15,236.6,18.4,Office,18.27
2024-11-23 18:00:00,2024-11-23,18,11,November,Saturday,7.29,229.2,19.2,Living Room,61.97
2024-11-23 19:00:00,2024-11-23,19,11,November,Saturday,8.42,226.9,22.8,Office,71.57
2024-11-23 20:00:00,2024-11-23,20,11,November,Saturday,7.17,226.8,13.0,Living Room,60.95
2024-11-23 21:00:00,2024-11-23,21,11,November,Saturday,7.9,237.9,22.7,Kitchen,67.15
2024-11-23 22:00:00,2024-11-23,22,11,November,Saturday,8.52,225.1,11.3,AC Unit,72.42
2024-11-23 23:00:00,2024-11-23,23,11,November,Saturday,2.54,237.5,18.5,Factory Floor,21.59
2024-11-24 00:00:00,2024-11-24,0,11,November,Sunday,0.9,222.6,14.5,Factory Floor,7.65
2024-11-24 01:00:00,2024-11-24,1,11,November,Sunday,1.34,220.0,14.6,AC Unit,11.39
2024-11-24 02:00:00,2024-11-24,2,11,November,Sunday,0.9,237.0,15.6,Factory Floor,7.65
2024-11-24 03:00:00,2024-11-24,3,11,November,Sunday,0.57,218.8,18.1,AC Unit,4.84
2024-11-24 04:00:00,2024-11-24,4,11,November,Sunday,0.92,227.2,13.5,Living Room,7.82
2024-11-24 05:00:00,2024-11-24,5,11,November,Sunday,1.08,231.9,23.2,Kitchen,9.18
2024-11-24 06:00:00,2024-11-24,6,11,November,Sunday,6.39,219.1,13.0,AC Unit,54.31
2024-11-24 07:00:00,2024-11-24,7,11,November,Sunday,6.29,223.8,13.3,Office,53.47
2024-11-24 08:00:00,2024-11-24,8,11,November,Sunday,7.33,220.5,18.5,Living Room,62.3
2024-11-24 09:00:00,2024-11-24,9,11,November,Sunday,7.63,232.7,20.7,Kitchen,64.86
2024-11-24 10:00:00,2024-11-24,10,11,November,Sunday,2.5,224.2,10.4,AC Unit,21.25
2024-11-24 11:00:00,2024-11-24,11,11,November,Sunday,2.25,238.0,23.8,Factory Floor,19.12
2024-11-24 12:00:00,2024-11-24,12,11,November,Sunday,2.43,225.3,10.6,Factory Floor,20.66
2024-11-24 13:00:00,2024-11-24,13,11,November,Sunday,2.65,227.3,21.1,Factory Floor,22.52
2024-11-24 14:00:00,2024-11-24,14,11,November,Sunday,2.31,235.6,19.1,Factory Floor,19.64
2024-11-24 15:00:00,2024-11-24,15,11,November,Sunday,2.2,230.1,15.4,Factory Floor,18.7
2024-11-24 16:00:00,2024-11-24,16,11,November,Sunday,2.19,219.4,18.3,Office,18.61
2024-11-24 17:00:00,2024-11-24,17,11,November,Sunday,2.98,221.5,12.8,Living Room,25.33
2024-11-24 18:00:00,2024-11-24,18,11,November,Sunday,8.29,232.6,24.9,Office,70.46
2024-11-24 19:00:00,2024-11-24,19,11,November,Sunday,7.14,219.2,20.3,AC Unit,60.69
2024-11-24 20:00:00,2024-11-24,20,11,November,Sunday,7.09,227.5,11.6,Office,60.27
2024-11-24 21:00:00,2024-11-24,21,11,November,Sunday,8.65,237.1,22.4,Factory Floor,73.53
2024-11-24 22:00:00,2024-11-24,22,11,November,Sunday,9.76,230.7,24.8,Kitchen,82.96
2024-11-24 23:00:00,2024-11-24,23,11,November,Sunday,2.51,233.6,23.2,Office,21.33
2024-11-25 00:00:00,2024-11-25,0,11,November,Monday,0.5,218.3,21.6,Factory Floor,4.25
2024-11-25 01:00:00,2024-11-25,1,11,November,Monday,0.65,239.8,10.9,Kitchen,5.53
2024-11-25 02:00:00,2024-11-25,2,11,November,Monday,0.56,235.4,12.5,Kitchen,4.76
2024-11-25 03:00:00,2024-11-25,3,11,November,Monday,0.72,225.7,23.9,Factory Floor,6.12
2024-11-25 04:00:00,2024-11-25,4,11,November,Monday,0.53,228.8,12.0,AC Unit,4.5
2024-11-25 05:00:00,2024-11-25,5,11,November,Monday,1.51,236.9,24.9,Factory Floor,12.84
2024-11-25 06:00:00,2024-11-25,6,11,November,Monday,5.15,231.4,18.0,AC Unit,43.78
2024-11-25 07:00:00,2024-11-25,7,11,November,Monday,6.68,231.1,22.8,AC Unit,56.78
2024-11-25 08:00:00,2024-11-25,8,11,November,Monday,6.3,228.9,18.6,AC Unit,53.55
2024-11-25 09:00:00,2024-11-25,9,11,November,Monday,8.23,222.6,16.2,AC Unit,69.95
2024-11-25 10:00:00,2024-11-25,10,11,November,Monday,2.54,240.0,16.9,Kitchen,21.59
2024-11-25 11:00:00,2024-11-25,11,11,November,Monday,2.39,222.4,13.2,Office,20.32
2024-11-25 12:00:00,2024-11-25,12,11,November,Monday,2.69,228.1,16.3,Factory Floor,22.86
2024-11-25 13:00:00,2024-11-25,13,11,November,Monday,2.3,225.7,19.6,Office,19.55
2024-11-25 14:00:00,2024-11-25,14,11,November,Monday,2.48,234.4,13.3,Living Room,21.08
2024-11-25 15:00:00,2024-11-25,15,11,November,Monday,2.53,235.4,10.1,Kitchen,21.5
2024-11-25 16:00:00,2024-11-25,16,11,November,Monday,2.45,222.2,24.6,AC Unit,20.83
2024-11-25 17:00:00,2024-11-25,17,11,November,Monday,2.71,238.2,16.6,Kitchen,23.04
2024-11-25 18:00:00,2024-11-25,18,11,November,Monday,8.55,230.6,17.4,AC Unit,72.68
2024-11-25 19:00:00,2024-11-25,19,11,November,Monday,10.05,236.9,14.8,Office,85.43
2024-11-25 20:00:00,2024-11-25,20,11,November,Monday,9.9,233.2,16.6,Living Room,84.15
2024-11-25 21:00:00,2024-11-25,21,11,November,Monday,7.3,241.3,22.6,AC Unit,62.05
2024-11-25 22:00:00,2024-11-25,22,11,November,Monday,7.69,229.5,19.0,AC Unit,65.37
2024-11-25 23:00:00,2024-11-25,23,11,November,Monday,2.25,238.0,17.5,Office,19.12
2024-11-26 00:00:00,2024-11-26,0,11,November,Tuesday,1.07,237.4,15.3,Office,9.1
2024-11-26 01:00:00,2024-11-26,1,11,November,Tuesday,0.96,218.8,14.6,Living Room,8.16
2024-11-26 02:00:00,2024-11-26,2,11,November,Tuesday,0.52,224.6,23.7,AC Unit,4.42
2024-11-26 03:00:00,2024-11-26,3,11,November,Tuesday,0.87,226.0,16.7,Factory Floor,7.39
2024-11-26 04:00:00,2024-11-26,4,11,November,Tuesday,0.5,232.4,20.5,Office,4.25
2024-11-26 05:00:00,2024-11-26,5,11,November,Tuesday,1.18,226.2,11.9,AC Unit,10.03
2024-11-26 06:00:00,2024-11-26,6,11,November,Tuesday,7.29,224.3,18.4,Factory Floor,61.97
2024-11-26 07:00:00,2024-11-26,7,11,November,Tuesday,6.38,222.3,19.1,Factory Floor,54.23
2024-11-26 08:00:00,2024-11-26,8,11,November,Tuesday,6.47,228.1,19.2,Living Room,54.99
2024-11-26 09:00:00,2024-11-26,9,11,November,Tuesday,6.32,225.5,21.6,Living Room,53.72
2024-11-26 10:00:00,2024-11-26,10,11,November,Tuesday,2.23,221.9,20.8,Kitchen,18.95
2024-11-26 11:00:00,2024-11-26,11,11,November,Tuesday,2.56,234.1,17.9,Kitchen,21.76
2024-11-26 12:00:00,2024-11-26,12,11,November,Tuesday,2.62,237.3,22.5,Office,22.27
2024-11-26 13:00:00,2024-11-26,13,11,November,Tuesday,2.52,221.3,15.4,AC Unit,21.42
2024-11-26 14:00:00,2024-11-26,14,11,November,Tuesday,2.42,230.0,16.3,Office,20.57
2024-11-26 15:00:00,2024-11-26,15,11,November,Tuesday,2.41,228.3,11.3,Kitchen,20.48
2024-11-26 16:00:00,2024-11-26,16,11,November,Tuesday,2.36,227.0,14.0,Office,20.06
2024-11-26 17:00:00,2024-11-26,17,11,November,Tuesday,2.05,239.9,13.0,Living Room,17.42
